,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
312,2017-09-04,温淑颖,130000,22.60,--,竞价交易,温志芬,董事,子女
313,2017-09-01,陈晓韵,50000,22.89,--,竞价交易,温小琼,董事、高管,子女
314,2017-09-01,严广宽,50000,23.06,--,竞价交易,严居然,董事、高管,子女
315,2017-08-29,严广宽,30184,22.36,--,竞价交易,严居然,董事、高管,子女
316,2017-08-28,严广宽,70000,22.42,--,竞价交易,严居然,董事、高管,子女
317,2017-08-25,严广洪,280000,21.95,--,竞价交易,严居然,董事、高管,子女
318,2017-08-25,严广宽,93620,21.99,--,竞价交易,严居然,董事、高管,子女
319,2017-08-24,严广洪,220000,21.88,--,竞价交易,严居然,董事、高管,子女
320,2017-08-24,严广宽,100000,21.97,--,竞价交易,严居然,董事、高管,子女
321,2017-08-23,严广洪,180000,21.74,--,竞价交易,严居然,董事、高管,子女
322,2017-08-23,严广宽,220000,21.77,--,竞价交易,严居然,董事、高管,子女
323,2017-08-22,严广洪,100000,22.14,--,竞价交易,严居然,董事、高管,子女
324,2017-08-22,严广宽,100000,22.09,--,竞价交易,严居然,董事、高管,子女
325,2017-08-21,严广宽,150000,21.56,--,竞价交易,严居然,董事、高管,子女
326,2017-08-16,罗旭芳,19500,21.47,12494268,竞价交易,罗旭芳,高管,本人
327,2017-08-15,黎少芬,760000,21.40,--,竞价交易,黎沃灿,董事,子女
328,2017-06-30,李俏嫦,-410000,20.99,--,大宗交易,黎沃灿,董事,父母
329,2017-06-30,罗旭芳,2111628,--,12474768,增持,罗旭芳,副总裁,本人
330,2017-06-30,温志芬,21685706,--,126208835,增持,温志芬,董事长,本人
331,2017-06-29,李俏嫦,-410000,21.16,--,大宗交易,黎沃灿,董事,父母
332,2017-06-28,李俏嫦,-350000,21.29,--,大宗交易,黎沃灿,董事,父母
333,2017-06-27,李俏嫦,-350000,21.36,--,大宗交易,黎沃灿,董事,父母
334,2017-06-26,李俏嫦,-300000,21.29,--,大宗交易,黎沃灿,董事,父母
335,2017-06-23,陈晓韵,10500,23.30,--,竞价交易,温小琼,董事、高管,子女
336,2017-06-23,梁志强,-310000,23.63,--,竞价交易,梁志雄,高管,兄弟姐妹
337,2017-06-22,李俏嫦,-300000,21.29,--,大宗交易,黎沃灿,董事,父母
338,2017-06-19,温蛟龙,130072,23.51,--,竞价交易,温均生,董事,子女
339,2017-06-19,温淑娴,100000,23.53,--,竞价交易,温均生,董事,子女
340,2017-06-19,温淑燕,200000,23.52,--,竞价交易,温鹏程,董事,子女
341,2017-06-06,黎少芬,300000,23.50,--,竞价交易,黎沃灿,董事,子女
342,2017-06-05,温淑颖,70000,23.57,--,竞价交易,温志芬,董事,子女
343,2017-06-02,陈浩,100000,23.78,--,竞价交易,温小琼,董事、高管,子女
344,2017-06-02,陈晓韵,200000,23.80,--,竞价交易,温小琼,董事、高管,子女
345,2017-06-02,温淑颖,140000,23.80,--,竞价交易,温志芬,董事,子女
346,2017-06-01,陈浩,100000,23.85,--,竞价交易,温小琼,董事、高管,子女
347,2017-06-01,温淑颖,60000,23.87,--,竞价交易,温志芬,董事,子女
348,2017-05-31,陈浩,150000,23.42,--,竞价交易,温小琼,董事、高管,子女
349,2017-05-25,严安,7100,29.13,--,竞价交易,严居然,董事、高管,兄弟姐妹
350,2017-05-25,严广洪,180000,29.29,--,竞价交易,严居然,董事、高管,子女
351,2017-05-25,严广宽,120000,29.23,--,竞价交易,严居然,董事、高管,子女
352,2017-05-25,钟超连,11000,29.03,--,竞价交易,叶京华,高管,配偶
353,2017-05-24,钟超连,7000,29.07,--,竞价交易,叶京华,高管,配偶
354,2017-05-23,温志芬,174000,28.68,105174029,竞价交易,温志芬,董事,本人
355,2017-05-22,严安,104552,28.61,--,竞价交易,严居然,董事、高管,兄弟姐妹
356,2017-05-22,严广宽,50000,28.51,--,竞价交易,严居然,董事、高管,子女
357,2017-05-18,严安,300,28.36,--,竞价交易,严居然,董事、高管,兄弟姐妹
358,2017-05-18,严广洪,40000,28.38,--,竞价交易,严居然,董事、高管,子女
359,2017-05-17,严安,400,28.44,--,竞价交易,严居然,董事、高管,兄弟姐妹
360,2017-05-17,严广洪,40000,28.45,--,竞价交易,严居然,董事、高管,子女
361,2017-05-17,严广宽,20000,28.45,--,竞价交易,严居然,董事、高管,子女
362,2017-05-15,严广洪,35000,28.07,--,竞价交易,严居然,董事、高管,子女
363,2017-05-11,罗旭芳,7500,26.70,10395640,竞价交易,罗旭芳,高管,本人
364,2017-05-11,严志豪,50000,26.60,--,竞价交易,严居能,董事,子女
365,2017-05-10,罗旭芳,25000,28.53,10388140,竞价交易,罗旭芳,高管,本人
366,2017-05-10,严广宽,19000,28.40,--,竞价交易,严居然,董事、高管,子女
367,2017-05-09,陈浩,205700,28.19,--,竞价交易,温小琼,董事、高管,子女
368,2017-05-08,严广洪,20000,29.80,--,竞价交易,严居然,董事、高管,子女
369,2017-05-05,陈晓韵,9700,30.65,--,竞价交易,温小琼,董事、高管,子女
370,2017-05-04,陈浩,95000,30.83,--,竞价交易,温小琼,董事、高管,子女
371,2017-05-04,严广宽,13000,30.70,--,竞价交易,严居然,董事、高管,子女
372,2017-05-04,钟超连,38700,31.02,--,竞价交易,叶京华,高管,配偶
373,2017-05-03,陈晓韵,48000,31.50,--,竞价交易,温小琼,董事、高管,子女
374,2017-05-03,严广宽,43000,31.60,--,竞价交易,严居然,董事、高管,子女
375,2017-05-03,钟超连,2800,31.75,--,竞价交易,叶京华,高管,配偶
376,2017-05-02,严广宽,20000,31.87,--,竞价交易,严居然,董事、高管,子女
377,2017-05-02,钟超连,131500,31.83,--,竞价交易,叶京华,高管,配偶
378,2017-04-28,钟超连,72700,31.88,--,竞价交易,叶京华,高管,配偶
379,2017-04-27,钟超连,35900,31.53,--,竞价交易,叶京华,高管,配偶
380,2017-04-26,钟超连,8200,31.37,--,竞价交易,叶京华,高管,配偶
381,2017-04-25,广东筠业投资有限公司,608000,31.47,--,竞价交易,温鹏程,董事,受控法人
382,2017-04-25,钟超连,54500,31.32,--,竞价交易,叶京华,高管,配偶
383,2017-04-24,陈浩,156200,31.12,--,竞价交易,温小琼,董事、高管,子女
384,2017-04-24,陈晓韵,1400,31.01,--,竞价交易,温小琼,董事、高管,子女
385,2017-04-24,广东筠业投资有限公司,1560000,31.34,--,竞价交易,温鹏程,董事,受控法人
386,2017-04-24,钟超连,126100,31.26,--,竞价交易,叶京华,高管,配偶
387,2017-04-21,广东筠业投资有限公司,590000,31.54,--,竞价交易,温鹏程,董事,受控法人
388,2017-04-21,温志芬,105000,31.50,105000029,竞价交易,温志芬,董事,本人
389,2017-04-21,钟超连,5500,31.39,--,竞价交易,叶京华,高管,配偶
390,2017-04-20,陈浩,36379,31.25,--,竞价交易,温小琼,董事、高管,子女
391,2017-04-20,广东筠业投资有限公司,1360000,31.47,--,竞价交易,温鹏程,董事,受控法人
392,2017-04-20,温志芬,162500,31.37,104895029,竞价交易,温志芬,董事,本人
393,2017-04-20,钟超连,144100,31.33,--,竞价交易,叶京华,高管,配偶
394,2017-04-19,陈浩,59400,31.12,--,竞价交易,温小琼,董事、高管,子女
395,2017-04-19,广东筠业投资有限公司,2256800,31.27,--,竞价交易,温鹏程,董事,受控法人
396,2017-04-19,温志芬,209400,31.46,104732529,竞价交易,温志芬,董事,本人
397,2017-04-19,钟超连,88100,31.05,--,竞价交易,叶京华,高管,配偶
398,2017-04-19,钟超连,-100,31.55,--,竞价交易,叶京华,高管,配偶
399,2017-04-18,陈浩,15000,32.08,--,竞价交易,温小琼,董事、高管,子女
400,2017-04-18,严莹莹,46900,31.99,--,竞价交易,严居能,董事,子女
401,2017-04-18,钟超连,213500,32.06,--,竞价交易,叶京华,高管,配偶
402,2017-04-17,严志豪,101717,32.45,--,竞价交易,严居能,董事,子女
403,2017-04-17,严志杰,155300,32.13,--,竞价交易,严居能,董事,子女
404,2017-04-17,钟超连,16500,32.11,--,竞价交易,叶京华,高管,配偶
405,2017-03-06,严莹莹,47200,34.13,--,竞价交易,严居能,董事,子女
406,2017-03-03,严莹莹,9700,34.04,--,竞价交易,严居能,董事,子女
407,2017-02-07,严莹莹,56900,34.90,--,竞价交易,严居能,董事,子女
408,2017-01-16,严莹莹,58100,34.20,--,竞价交易,严居能,董事,子女
409,2016-12-31,陈峰,1585101,--,9510605,增持,陈峰,副总裁,本人
410,2016-12-31,陈瑞爱,1440920,--,8645521,增持,陈瑞爱,副总裁,本人
411,2016-12-31,陈志强,1632400,--,9794400,增持,陈志强,股东监事,本人
412,2016-12-31,傅明亮,663511,--,6872791,增持,傅明亮,职工监事,本人
413,2016-12-31,何维光,7959366,--,47756194,增持,何维光,副总裁,本人
414,2016-12-31,黄伯昌,15107778,--,90646666,增持,黄伯昌,股东监事,本人
415,2016-12-31,黄松德,10583077,--,63498464,增持,黄松德,董事,本人
416,2016-12-31,黎沃灿,28241883,--,109721741,增持,黎沃灿,董事,本人
417,2016-12-31,凌卫国,2416928,--,14501566,增持,凌卫国,股东监事,本人
418,2016-12-31,罗旭芳,1727190,--,10363140,增持,罗旭芳,副总裁,本人
419,2016-12-31,梅锦方,158000,--,948000,增持,梅锦方,董事会秘书,本人
420,2016-12-31,温均生,19420035,--,116520208,增持,温均生,董事,本人
421,2016-12-31,温鹏程,30099581,--,180597485,增持,温鹏程,董事长,本人
422,2016-12-31,温小琼,17949914,--,107699483,增持,温小琼,董事、副总裁、财务总监,本人
423,2016-12-31,温志芬,17420521,--,104523129,增持,温志芬,副董事长,本人
424,2016-12-31,伍政维,2602200,--,15613199,增持,伍政维,监事会主席、职工监事,本人
425,2016-12-31,严居能,14736149,--,88270394,增持,严居能,董事,本人
426,2016-12-31,严居然,20628733,--,123772402,增持,严居然,董事、总裁,本人
427,2016-12-31,叶京华,4509758,--,27058549,增持,叶京华,副总裁,本人
428,2016-12-27,伍彩欣,-2400,33.69,--,竞价交易,伍政维,监事,兄弟姐妹
429,2016-12-26,张惠兰,69800,33.53,--,竞价交易,严居能,董事,配偶
430,2016-12-23,张惠兰,50000,33.82,--,竞价交易,严居能,董事,配偶
431,2016-12-22,张惠兰,28646,33.87,--,竞价交易,严居能,董事,配偶
432,2016-12-21,张惠兰,58800,33.96,--,竞价交易,严居能,董事,配偶
433,2016-12-16,严居能,29300,34.02,88270394,竞价交易,严居能,董事,本人
434,2016-12-12,谭飞燕,-1000000,33.55,--,大宗交易,黎沃灿,董事,配偶
435,2016-12-12,叶京年,-81996,30.95,--,大宗交易,叶京华,高管,兄弟姐妹
436,2016-12-09,严安,-154000,34.36,--,竞价交易,严居然,董事、高管,兄弟姐妹
437,2016-12-09,叶京年,-107464,30.98,--,大宗交易,叶京华,高管,兄弟姐妹
438,2016-12-08,叶京年,-100000,31.23,--,大宗交易,叶京华,高管,兄弟姐妹
439,2016-12-07,叶京年,-96917,31.10,--,大宗交易,叶京华,高管,兄弟姐妹
440,2016-12-01,黄金兰,-179112,35.68,--,竞价交易,黄松德,董事,兄弟姐妹
441,2016-11-28,陈晓韵,820000,32.00,--,大宗交易,温小琼,董事、高管,子女
442,2016-11-22,罗惠红,-100000,29.46,--,大宗交易,凌卫国,监事,配偶
443,2016-11-22,温淑娟,2600000,32.00,--,大宗交易,温均生,董事,子女
444,2016-11-22,温淑颖,550000,32.00,--,大宗交易,温志芬,董事,子女
445,2016-11-21,温淑娟,2500000,32.00,--,大宗交易,温均生,董事,子女
446,2016-11-21,温淑颖,950000,32.00,--,大宗交易,温志芬,董事,子女
447,2016-11-16,温淑娟,200000,33.14,--,大宗交易,温均生,董事,子女
448,2016-11-15,温淑娟,70000,33.91,--,竞价交易,温均生,董事,子女
449,2016-11-11,温淑娟,55000,33.63,--,竞价交易,温均生,董事,子女
450,2016-11-10,温淑娟,69000,33.69,--,竞价交易,温均生,董事,子女
451,2016-11-10,温淑娟,-1000,33.65,--,竞价交易,温均生,董事,子女
452,2016-11-09,温淑娟,45000,34.16,--,竞价交易,温均生,董事,子女
453,2016-11-03,傅明亮,-578345,33.22,6872791,竞价交易,傅明亮,监事,本人
454,2016-11-03,何伯娇,-10000,33.15,--,竞价交易,何维光,高管,兄弟姐妹
455,2016-11-02,傅剑芳,300,34.00,--,竞价交易,傅明亮,监事,兄弟姐妹
456,2016-11-02,广东筠业投资有限公司,586000,34.10,--,竞价交易,温鹏程,董事,受控法人
457,2016-10-19,黄恩兰,600,36.47,--,竞价交易,黄伯昌,监事,兄弟姐妹
458,2016-10-18,黄恩兰,-581,36.12,--,竞价交易,黄伯昌,监事,兄弟姐妹
459,2016-06-30,黄松德,10583077,--,63498464,增持,黄松德,董事,本人
460,2016-06-30,黎沃灿,28241883,--,109721741,增持,黎沃灿,董事,本人
461,2016-06-30,温均生,19420035,--,116520208,增持,温均生,董事,本人
462,2016-06-30,温鹏程,30099581,--,180597485,增持,温鹏程,董事长,本人
463,2016-06-30,温小琼,17949914,--,107699483,增持,温小琼,董事、副总裁、财务总监,本人
464,2016-06-30,温志芬,17420521,--,104523129,增持,温志芬,副董事长,本人
465,2016-06-30,严居能,14706849,--,88241094,增持,严居能,董事,本人
466,2016-06-30,严居然,20628733,--,123772402,增持,严居然,董事、总裁,本人
467,2016-05-26,严志豪,35000,43.40,--,竞价交易,严居能,董事,子女
468,2016-03-22,罗旭强,-100,52.01,--,竞价交易,罗旭芳,高管,兄弟姐妹
469,2016-03-17,罗旭强,100,47.98,--,竞价交易,罗旭芳,高管,兄弟姐妹
470,2015-12-31,陈峰,743504,--,7925504,增持,陈峰,副总裁,本人
471,2015-12-31,陈瑞爱,1027601,--,7204601,增持,陈瑞爱,副总裁,本人
472,2015-12-31,傅明亮,32280,--,6209280,增持,傅明亮,职工监事,本人
473,2015-12-31,何维光,4330828,--,39796828,增持,何维光,副总裁,本人
474,2015-12-31,黄伯昌,7664888,--,75538888,增持,黄伯昌,股东监事,本人
475,2015-12-31,黄松德,5420387,--,52915387,增持,黄松德,董事,本人
476,2015-12-31,黎沃灿,9447858,--,81479858,增持,黎沃灿,董事,本人
477,2015-12-31,凌卫国,990638,--,12084638,增持,凌卫国,股东监事,本人
478,2015-12-31,罗旭芳,685950,--,8635950,增持,罗旭芳,副总裁,本人
479,2015-12-31,温金长,78937,--,4565937,增持,温金长,副总裁,本人
480,2015-12-31,温均生,11417173,--,97100173,增持,温均生,董事,本人
481,2015-12-31,温鹏程,45647904,--,150497904,增持,温鹏程,董事长,本人
482,2015-12-31,温小琼,9749569,--,89749569,增持,温小琼,董事、副总裁、财务总监,本人
483,2015-12-31,温耀光,4454640,--,40994240,增持,温耀光,股东监事、监事会主席,本人
484,2015-12-31,温志芬,9432608,--,87102608,增持,温志芬,副董事长,本人
485,2015-12-31,伍政维,926999,--,13010999,增持,伍政维,职工监事、监事会主席,本人
486,2015-12-31,谢应林,2976447,--,28289429,增持,谢应林,股东监事,本人
487,2015-12-31,严居能,4276245,--,73534245,增持,严居能,董事,本人
488,2015-12-31,严居然,11533669,--,103143669,增持,严居然,董事、总裁,本人
489,2015-12-31,叶京华,2298791,--,22548791,增持,叶京华,副总裁,本人
490,2015-11-09,傅一鸣,100,52.47,--,竞价交易,傅明亮,监事,子女
491,2015-11-09,傅一鸣,-100,52.35,--,竞价交易,傅明亮,监事,子女
492,2015-11-06,傅一鸣,1000,56.17,--,竞价交易,傅明亮,监事,子女
493,2015-11-06,傅一鸣,-1000,56.24,--,竞价交易,傅明亮,监事,子女
494,2015-11-05,何建乐,-8900,59.04,--,竞价交易,何维光,高管,子女
495,2015-11-03,严志杰,-137,59.96,--,竞价交易,严居能,董事,子女
